"time","activity"
"2018-12-21 17:52:00",2940.30797706635
"2018-12-21 17:53:00",3109.23736630062
"2018-12-21 17:54:00",3513.18388360188
"2018-12-21 17:55:00",2085.97650993486
"2018-12-21 17:56:00",1186.79063022928
"2018-12-21 17:57:00",1034.96521680683
"2018-12-21 17:58:00",1544.88251980531
"2018-12-21 17:59:00",12
"2018-12-21 18:00:00",2267.53037465874
"2018-12-21 18:01:00",405.886683693861
"2018-12-21 18:02:00",1069.66957514926
"2018-12-21 18:03:00",502.391281771489
"2018-12-21 18:04:00",291.674476085927
"2018-12-21 18:05:00",92.9569792968769
"2018-12-21 18:06:00",0
"2018-12-21 18:07:00",2746.22868676299
"2018-12-21 18:08:00",0
"2018-12-21 18:09:00",38.6393581727233
"2018-12-21 18:10:00",779.336256053829
"2018-12-21 18:11:00",0
"2018-12-21 18:12:00",8
"2018-12-21 18:13:00",470.894892730851
"2018-12-21 18:14:00",0
"2018-12-21 18:15:00",417.772665453354
"2018-12-21 18:16:00",636.413387665596
"2018-12-21 18:17:00",281.483569680363
"2018-12-21 18:18:00",0
"2018-12-21 18:19:00",0
"2018-12-21 18:20:00",15.556349186104
"2018-12-21 18:21:00",542.778960535502
"2018-12-21 18:22:00",355.572777360697
"2018-12-21 18:23:00",6
"2018-12-21 18:24:00",13.3416640641263
"2018-12-21 18:25:00",0
"2018-12-21 18:26:00",440.202226255161
"2018-12-21 18:27:00",0
"2018-12-21 18:28:00",432.963046922021
"2018-12-21 18:29:00",352.239975017033
"2018-12-21 18:30:00",117.567002173229
"2018-12-21 18:31:00",138.823629112626
"2018-12-21 18:32:00",621.733865894403
"2018-12-21 18:33:00",530.512959313908
"2018-12-21 18:34:00",0
"2018-12-21 18:35:00",394.905051879563
"2018-12-21 18:36:00",401.281696567386
"2018-12-21 18:37:00",327.484350771148
"2018-12-21 18:38:00",455.550216770885
"2018-12-21 18:39:00",18
"2018-12-21 18:40:00",0
"2018-12-21 18:41:00",0
"2018-12-21 18:42:00",385.602126550153
"2018-12-21 18:43:00",7
"2018-12-21 18:44:00",497.212228329111
"2018-12-21 18:45:00",19.2353840616713
"2018-12-21 18:46:00",1054.3097267881
"2018-12-21 18:47:00",652.423941927333
"2018-12-21 18:48:00",499.040078550811
"2018-12-21 18:49:00",349.412363833909
"2018-12-21 18:50:00",297.035351431442
"2018-12-21 18:51:00",265.572965491595
"2018-12-21 18:52:00",0
"2018-12-21 18:53:00",17
"2018-12-21 18:54:00",83.4086326467471
"2018-12-21 18:55:00",286.080408277114
"2018-12-21 18:56:00",0
"2018-12-21 18:57:00",68.8621812027473
"2018-12-21 18:58:00",78.7781695649245
"2018-12-21 18:59:00",616.205322924105
"2018-12-21 19:00:00",234.868048061034
"2018-12-21 19:01:00",147.814072401785
"2018-12-21 19:02:00",357.27580382668
"2018-12-21 19:03:00",497.983935483867
"2018-12-21 19:04:00",0
"2018-12-21 19:05:00",689.5592795402
"2018-12-21 19:06:00",176.028406798448
"2018-12-21 19:07:00",373.314880496345
"2018-12-21 19:08:00",0
"2018-12-21 19:09:00",431.449881214493
"2018-12-21 19:10:00",14.3178210632764
"2018-12-21 19:11:00",342.957723342105
"2018-12-21 19:12:00",447.826975516214
"2018-12-21 19:13:00",0
"2018-12-21 19:14:00",0
"2018-12-21 19:15:00",246.1483292651
"2018-12-21 19:16:00",94.4986772394196
"2018-12-21 19:17:00",76.9415362466854
"2018-12-21 19:18:00",84.3682404699778
"2018-12-21 19:19:00",436.249928366756
"2018-12-21 19:20:00",143.202653606698
"2018-12-21 19:21:00",19.1049731745428
"2018-12-21 19:22:00",0
"2018-12-21 19:23:00",1151.94878358371
"2018-12-21 19:24:00",0
"2018-12-21 19:25:00",405.566270786908
"2018-12-21 19:26:00",1635.43419311203
"2018-12-21 19:27:00",3194.1303980896
"2018-12-21 19:28:00",882.513455988066
"2018-12-21 19:29:00",632.811188270245
"2018-12-21 19:30:00",62.2093240599832
"2018-12-21 19:31:00",62.3538290724796
"2018-12-21 19:32:00",0
"2018-12-21 19:33:00",20
"2018-12-21 19:34:00",206.351641621771
"2018-12-21 19:35:00",517.685232549664
"2018-12-21 19:36:00",846.234601041579
"2018-12-21 19:37:00",432.838306992346
"2018-12-21 19:38:00",17
"2018-12-21 19:39:00",0
"2018-12-21 19:40:00",1058.27926371067
"2018-12-21 19:41:00",3191.50889079131
"2018-12-21 19:42:00",3427.00700320265
"2018-12-21 19:43:00",0
"2018-12-21 19:44:00",338.629591146432
"2018-12-21 19:45:00",444.425471817267
"2018-12-21 19:46:00",0
"2018-12-21 19:47:00",1846.41950812918
"2018-12-21 19:48:00",936.173060924101
"2018-12-21 19:49:00",1067.23005954668
"2018-12-21 19:50:00",661.665323256403
"2018-12-21 19:51:00",1621.81564920308
"2018-12-21 19:52:00",545.920323856879
"2018-12-21 19:53:00",695.929594140097
"2018-12-21 19:54:00",1773.92389915689
"2018-12-21 19:55:00",3086.42641253603
"2018-12-21 19:56:00",626.911477004529
"2018-12-21 19:57:00",634.115131502159
"2018-12-21 19:58:00",0
"2018-12-21 19:59:00",28
"2018-12-21 20:00:00",168.071413393236
"2018-12-21 20:01:00",137.851369235129
"2018-12-21 20:02:00",335.548804199926
"2018-12-21 20:03:00",0
"2018-12-21 20:04:00",33.3016516106934
"2018-12-21 20:05:00",777.987146423384
"2018-12-21 20:06:00",1620.8673603969
"2018-12-21 20:07:00",297.571840065555
"2018-12-21 20:08:00",7
"2018-12-21 20:09:00",0
"2018-12-21 20:10:00",13.4536240470737
"2018-12-21 20:11:00",0
"2018-12-21 20:12:00",1108.58333020121
"2018-12-21 20:13:00",5
"2018-12-21 20:14:00",0
"2018-12-21 20:15:00",82.516664983505
"2018-12-21 20:16:00",294.441844852256
"2018-12-21 20:17:00",830.381839878498
"2018-12-21 20:18:00",0
"2018-12-21 20:19:00",633.351403250991
"2018-12-21 20:20:00",457.535790949735
"2018-12-21 20:21:00",688.976777547691
"2018-12-21 20:22:00",74
"2018-12-21 20:23:00",2008.85788447068
"2018-12-21 20:24:00",385.797874540542
"2018-12-21 20:25:00",20
"2018-12-21 20:26:00",100.26464980241
"2018-12-21 20:27:00",150.139934727573
"2018-12-21 20:28:00",554.663862172397
"2018-12-21 20:29:00",219.544984001001
"2018-12-21 20:30:00",199.534458177028
"2018-12-21 20:31:00",19.723082923316
"2018-12-21 20:32:00",3
"2018-12-21 20:33:00",230.716275975493
"2018-12-21 20:34:00",447.057043340109
"2018-12-21 20:35:00",5
"2018-12-21 20:36:00",9.48683298050514
"2018-12-21 20:37:00",430.792293338681
"2018-12-21 20:38:00",601.097329889262
"2018-12-21 20:39:00",138.610966377123
"2018-12-21 20:40:00",236.2308193272
"2018-12-21 20:41:00",1007.93700199963
"2018-12-21 20:42:00",543.994485266165
"2018-12-21 20:43:00",0
"2018-12-21 20:44:00",1130.69934111593
"2018-12-21 20:45:00",217.667177130591
"2018-12-21 20:46:00",418.117208447583
"2018-12-21 20:47:00",2408.80758882896
"2018-12-21 20:48:00",0
"2018-12-21 20:49:00",776.4753698605
"2018-12-21 20:50:00",2839.09475009201
"2018-12-21 20:51:00",582.547852111739
"2018-12-21 20:52:00",1137.16357662387
"2018-12-21 20:53:00",5
"2018-12-21 20:54:00",870.074134772434
"2018-12-21 20:55:00",15.8113883008419
"2018-12-21 20:56:00",1278.92376629727
"2018-12-21 20:57:00",29.1204395571221
"2018-12-21 20:58:00",0
"2018-12-21 20:59:00",187.757822739826
"2018-12-21 21:00:00",7
"2018-12-21 21:01:00",73.8850458482635
"2018-12-21 21:02:00",2274.44762524882
"2018-12-21 21:03:00",0
"2018-12-21 21:04:00",422.190715198712
"2018-12-21 21:05:00",0
"2018-12-21 21:06:00",125.355494494657
"2018-12-21 21:07:00",77.6466354712167
"2018-12-21 21:08:00",109.448618081728
"2018-12-21 21:09:00",1165.37762120267
"2018-12-21 21:10:00",540.531220189917
"2018-12-21 21:11:00",774.406869804239
"2018-12-21 21:12:00",2
"2018-12-21 21:13:00",5.3851648071345
"2018-12-21 21:14:00",173.850510496806
"2018-12-21 21:15:00",625.73956243792
"2018-12-21 21:16:00",731.523068672479
"2018-12-21 21:17:00",735.981657380128
"2018-12-21 21:18:00",300.17328328817
"2018-12-21 21:19:00",34.4093010681705
"2018-12-21 21:20:00",3
"2018-12-21 21:21:00",0
"2018-12-21 21:22:00",3.60555127546399
"2018-12-21 21:23:00",45.8475735453906
"2018-12-21 21:24:00",1593.90965866952
"2018-12-21 21:25:00",4
"2018-12-21 21:26:00",648.598489051586
"2018-12-21 21:27:00",378.445504663485
"2018-12-21 21:28:00",390.011538290856
"2018-12-21 21:29:00",124.871934396805
"2018-12-21 21:30:00",57
"2018-12-21 21:31:00",29
"2018-12-21 21:32:00",774.016149702317
"2018-12-21 21:33:00",1460.49888736692
"2018-12-21 21:34:00",31.5753068076939
"2018-12-21 21:35:00",68.9637585982667
"2018-12-21 21:36:00",10.295630140987
"2018-12-21 21:37:00",2480.80632053371
"2018-12-21 21:38:00",2576.67945231843
"2018-12-21 21:39:00",2116.02221160365
"2018-12-21 21:40:00",1266.62741167243
"2018-12-21 21:41:00",1589.50495438045
"2018-12-21 21:42:00",1406.86353282754
"2018-12-21 21:43:00",378.450789403325
"2018-12-21 21:44:00",667.990269390206
"2018-12-21 21:45:00",1463.7738896428
"2018-12-21 21:46:00",1421.80870724581
"2018-12-21 21:47:00",1778.63149640391
"2018-12-21 21:48:00",1577.2970550914
"2018-12-21 21:49:00",2357.68360896877
"2018-12-21 21:50:00",2478.84569911078
"2018-12-21 21:51:00",2804.75132587543
"2018-12-21 21:52:00",3028.06687508714
"2018-12-21 21:53:00",2850.17122292679
"2018-12-21 21:54:00",3111.43953822021
"2018-12-21 21:55:00",3117.1644165812
"2018-12-21 21:56:00",3002.84964658572
"2018-12-21 21:57:00",3513.68894468477
"2018-12-21 21:58:00",3557.12960123749
"2018-12-21 21:59:00",2127.41956369683
"2018-12-21 22:00:00",656.65287633574
"2018-12-21 22:01:00",1254.13675490355
"2018-12-21 22:02:00",55.3624421426656
"2018-12-21 22:03:00",1034.30508071845
"2018-12-21 22:04:00",1451.32697900921
"2018-12-21 22:05:00",1811.35612180488
"2018-12-21 22:06:00",2328.57853636076
"2018-12-21 22:07:00",1109.23081457377
"2018-12-21 22:08:00",3133.03000304817
"2018-12-21 22:09:00",292.388440263975
"2018-12-21 22:10:00",448.012276617505
"2018-12-21 22:11:00",344.994202849845
"2018-12-21 22:12:00",20.591260281974
"2018-12-21 22:13:00",4216.67226613594
"2018-12-21 22:14:00",788.286749856929
"2018-12-21 22:15:00",1358.77518375926
"2018-12-21 22:16:00",792.965320805393
"2018-12-21 22:17:00",1160.77301829427
"2018-12-21 22:18:00",231.475700668558
"2018-12-21 22:19:00",322.80799246611
"2018-12-21 22:20:00",3212.56859848938
"2018-12-21 22:21:00",1342.50735565955
"2018-12-21 22:22:00",1006.41840205751
"2018-12-21 22:23:00",913.199868593946
"2018-12-21 22:24:00",679.067743306955
"2018-12-21 22:25:00",1561.89308212822
"2018-12-21 22:26:00",2348.97637280582
"2018-12-21 22:27:00",0
"2018-12-21 22:28:00",0
"2018-12-21 22:29:00",1934.82066352414
"2018-12-21 22:30:00",2202.35555712514
"2018-12-21 22:31:00",3317.14952933991
"2018-12-21 22:32:00",0
"2018-12-21 22:33:00",1114.92466113186
"2018-12-21 22:34:00",361.454008139348
"2018-12-21 22:35:00",47.8957200593122
"2018-12-21 22:36:00",21.9317121994613
"2018-12-21 22:37:00",42.7200187265877
"2018-12-21 22:38:00",0
"2018-12-21 22:39:00",119.883276565166
"2018-12-21 22:40:00",59.0762219509677
"2018-12-21 22:41:00",3574.89650199834
"2018-12-21 22:42:00",1154.31148309284
"2018-12-21 22:43:00",83.0060238777885
"2018-12-21 22:44:00",503.430233498148
"2018-12-21 22:45:00",0
"2018-12-21 22:46:00",798.161637765184
"2018-12-21 22:47:00",49.4469412603045
"2018-12-21 22:48:00",1775.50161926144
"2018-12-21 22:49:00",0
"2018-12-21 22:50:00",1211.9542070557
"2018-12-21 22:51:00",1076.39258637358
"2018-12-21 22:52:00",149.519229532525
"2018-12-21 22:53:00",4.47213595499958
"2018-12-21 22:54:00",0
"2018-12-21 22:55:00",1641.0737338706
"2018-12-21 22:56:00",884.399231116807
"2018-12-21 22:57:00",686.440092069221
"2018-12-21 22:58:00",928.652249230033
"2018-12-21 22:59:00",1270.97639631899
"2018-12-21 23:00:00",185.067555233217
"2018-12-21 23:01:00",1101.08764410468
"2018-12-21 23:02:00",0
"2018-12-21 23:03:00",0
"2018-12-21 23:04:00",0
"2018-12-21 23:05:00",1105.47274955107
"2018-12-21 23:06:00",1910.52453530438
"2018-12-21 23:07:00",41.7372735094184
"2018-12-21 23:08:00",0
"2018-12-21 23:09:00",227.433506766263
"2018-12-21 23:10:00",0
"2018-12-21 23:11:00",0
"2018-12-21 23:12:00",22.3606797749979
"2018-12-21 23:13:00",174.507879478263
"2018-12-21 23:14:00",418.656183520559
"2018-12-21 23:15:00",2416.41676868871
"2018-12-21 23:16:00",1100.43173345737
"2018-12-21 23:17:00",300.323159280133
"2018-12-21 23:18:00",864.796507856039
"2018-12-21 23:19:00",991.213902243103
"2018-12-21 23:20:00",640.572400279625
"2018-12-21 23:21:00",233.531582446572
"2018-12-21 23:22:00",1037.2892557045
"2018-12-21 23:23:00",29
"2018-12-21 23:24:00",114.140264587042
"2018-12-21 23:25:00",238.972801799703
"2018-12-21 23:26:00",115.256236273791
"2018-12-21 23:27:00",162.317589927894
"2018-12-21 23:28:00",412.594231661084
"2018-12-21 23:29:00",148.151949025317
"2018-12-21 23:30:00",258.922768407879
"2018-12-21 23:31:00",456.12059808783
"2018-12-21 23:32:00",1379.59305594077
"2018-12-21 23:33:00",0
"2018-12-21 23:34:00",121.218810421485
"2018-12-21 23:35:00",159
"2018-12-21 23:36:00",434.508918205369
"2018-12-21 23:37:00",745.294572635545
"2018-12-21 23:38:00",1253.52183866098
"2018-12-21 23:39:00",1151.8576300915
"2018-12-21 23:40:00",1196.00125417994
"2018-12-21 23:41:00",419.969046478428
"2018-12-21 23:42:00",3127.73192585298
"2018-12-21 23:43:00",6735.28380990735
"2018-12-21 23:44:00",999.640435356634
"2018-12-21 23:45:00",1001.24023091364
"2018-12-21 23:46:00",70.2566722810012
"2018-12-21 23:47:00",1260.38962229939
"2018-12-21 23:48:00",193.002590656188
"2018-12-21 23:49:00",228.851480222436
"2018-12-21 23:50:00",0
"2018-12-21 23:51:00",0
"2018-12-21 23:52:00",17.1172427686237
"2018-12-21 23:53:00",71
"2018-12-21 23:54:00",1238.26087719834
"2018-12-21 23:55:00",54
"2018-12-21 23:56:00",273.744406335545
"2018-12-21 23:57:00",291.405216150981
"2018-12-21 23:58:00",46.3680924774785
"2018-12-21 23:59:00",2284.77526247113
"2018-12-22 00:00:00",533.811764576241
"2018-12-22 00:01:00",0
"2018-12-22 00:02:00",1565.66216023764
"2018-12-22 00:03:00",449.400712059961
"2018-12-22 00:04:00",0
"2018-12-22 00:05:00",0
"2018-12-22 00:06:00",0
"2018-12-22 00:07:00",0
"2018-12-22 00:08:00",0
"2018-12-22 00:09:00",0
"2018-12-22 00:10:00",0
"2018-12-22 00:11:00",0
"2018-12-22 00:12:00",0
"2018-12-22 00:13:00",0
"2018-12-22 00:14:00",0
"2018-12-22 00:15:00",0
"2018-12-22 00:16:00",0
"2018-12-22 00:17:00",0
"2018-12-22 00:18:00",0
"2018-12-22 00:19:00",0
"2018-12-22 00:20:00",0
"2018-12-22 00:21:00",0
"2018-12-22 00:22:00",0
"2018-12-22 00:23:00",0
"2018-12-22 00:24:00",0
"2018-12-22 00:25:00",211.009478460092
"2018-12-22 00:26:00",0
"2018-12-22 00:27:00",601.871248690283
"2018-12-22 00:28:00",0
"2018-12-22 00:29:00",0
"2018-12-22 00:30:00",0
"2018-12-22 00:31:00",0
"2018-12-22 00:32:00",284.26220290429
"2018-12-22 00:33:00",0
"2018-12-22 00:34:00",0
"2018-12-22 00:35:00",0
"2018-12-22 00:36:00",0
"2018-12-22 00:37:00",0
"2018-12-22 00:38:00",0
"2018-12-22 00:39:00",0
"2018-12-22 00:40:00",0
"2018-12-22 00:41:00",0
"2018-12-22 00:42:00",0
"2018-12-22 00:43:00",0
"2018-12-22 00:44:00",0
"2018-12-22 00:45:00",0
"2018-12-22 00:46:00",0
"2018-12-22 00:47:00",0
"2018-12-22 00:48:00",0
"2018-12-22 00:49:00",0
"2018-12-22 00:50:00",0
"2018-12-22 00:51:00",571.629250476216
"2018-12-22 00:52:00",0
"2018-12-22 00:53:00",0
"2018-12-22 00:54:00",0
"2018-12-22 00:55:00",0
"2018-12-22 00:56:00",0
"2018-12-22 00:57:00",0
"2018-12-22 00:58:00",0
"2018-12-22 00:59:00",0
"2018-12-22 01:00:00",0
"2018-12-22 01:01:00",0
"2018-12-22 01:02:00",0
"2018-12-22 01:03:00",0
"2018-12-22 01:04:00",0
"2018-12-22 01:05:00",0
"2018-12-22 01:06:00",0
"2018-12-22 01:07:00",0
"2018-12-22 01:08:00",0
"2018-12-22 01:09:00",0
"2018-12-22 01:10:00",0
"2018-12-22 01:11:00",0
"2018-12-22 01:12:00",0
"2018-12-22 01:13:00",0
"2018-12-22 01:14:00",0
"2018-12-22 01:15:00",0
"2018-12-22 01:16:00",0
"2018-12-22 01:17:00",0
"2018-12-22 01:18:00",0
"2018-12-22 01:19:00",0
"2018-12-22 01:20:00",0
"2018-12-22 01:21:00",0
"2018-12-22 01:22:00",0
"2018-12-22 01:23:00",0
"2018-12-22 01:24:00",348.627308167332
"2018-12-22 01:25:00",0
"2018-12-22 01:26:00",0
"2018-12-22 01:27:00",0
"2018-12-22 01:28:00",0
"2018-12-22 01:29:00",0
"2018-12-22 01:30:00",0
"2018-12-22 01:31:00",0
"2018-12-22 01:32:00",0
"2018-12-22 01:33:00",0
"2018-12-22 01:34:00",0
"2018-12-22 01:35:00",392.230799402597
"2018-12-22 01:36:00",0
"2018-12-22 01:37:00",0
"2018-12-22 01:38:00",0
"2018-12-22 01:39:00",0
"2018-12-22 01:40:00",0
"2018-12-22 01:41:00",0
"2018-12-22 01:42:00",0
"2018-12-22 01:43:00",0
"2018-12-22 01:44:00",0
"2018-12-22 01:45:00",0
"2018-12-22 01:46:00",0
"2018-12-22 01:47:00",0
"2018-12-22 01:48:00",0
"2018-12-22 01:49:00",0
"2018-12-22 01:50:00",139.283882771841
"2018-12-22 01:51:00",0
"2018-12-22 01:52:00",0
"2018-12-22 01:53:00",0
"2018-12-22 01:54:00",0
"2018-12-22 01:55:00",0
"2018-12-22 01:56:00",0
"2018-12-22 01:57:00",0
"2018-12-22 01:58:00",0
"2018-12-22 01:59:00",0
"2018-12-22 02:00:00",918.539601759227
"2018-12-22 02:01:00",0
"2018-12-22 02:02:00",0
"2018-12-22 02:03:00",0
"2018-12-22 02:04:00",0
"2018-12-22 02:05:00",0
"2018-12-22 02:06:00",0
"2018-12-22 02:07:00",0
"2018-12-22 02:08:00",0
"2018-12-22 02:09:00",0
"2018-12-22 02:10:00",32.310988842807
"2018-12-22 02:11:00",123.405834546021
"2018-12-22 02:12:00",58.2494635168428
"2018-12-22 02:13:00",0
"2018-12-22 02:14:00",0
"2018-12-22 02:15:00",0
"2018-12-22 02:16:00",0
"2018-12-22 02:17:00",0
"2018-12-22 02:18:00",0
"2018-12-22 02:19:00",0
"2018-12-22 02:20:00",480.034373769212
"2018-12-22 02:21:00",0
"2018-12-22 02:22:00",0
"2018-12-22 02:23:00",0
"2018-12-22 02:24:00",0
"2018-12-22 02:25:00",0
"2018-12-22 02:26:00",0
"2018-12-22 02:27:00",7
"2018-12-22 02:28:00",1850.61557326204
"2018-12-22 02:29:00",0
"2018-12-22 02:30:00",0
"2018-12-22 02:31:00",0
"2018-12-22 02:32:00",0
"2018-12-22 02:33:00",0
"2018-12-22 02:34:00",0
"2018-12-22 02:35:00",0
"2018-12-22 02:36:00",0
"2018-12-22 02:37:00",0
"2018-12-22 02:38:00",0
"2018-12-22 02:39:00",0
"2018-12-22 02:40:00",0
"2018-12-22 02:41:00",0
"2018-12-22 02:42:00",0
"2018-12-22 02:43:00",0
"2018-12-22 02:44:00",0
"2018-12-22 02:45:00",0
"2018-12-22 02:46:00",0
"2018-12-22 02:47:00",0
"2018-12-22 02:48:00",12.5299640861417
"2018-12-22 02:49:00",0
"2018-12-22 02:50:00",1206.43068594926
"2018-12-22 02:51:00",11.1803398874989
"2018-12-22 02:52:00",2130.07253397625
"2018-12-22 02:53:00",2
"2018-12-22 02:54:00",0
"2018-12-22 02:55:00",0
"2018-12-22 02:56:00",115.88356225108
"2018-12-22 02:57:00",0
"2018-12-22 02:58:00",0
"2018-12-22 02:59:00",56.1426753904728
"2018-12-22 03:00:00",0
"2018-12-22 03:01:00",0
"2018-12-22 03:02:00",199.278699313298
"2018-12-22 03:03:00",259.372319263255
"2018-12-22 03:04:00",0
"2018-12-22 03:05:00",0
"2018-12-22 03:06:00",0
"2018-12-22 03:07:00",0
"2018-12-22 03:08:00",0
"2018-12-22 03:09:00",1527.34573689129
"2018-12-22 03:10:00",23
"2018-12-22 03:11:00",0
"2018-12-22 03:12:00",0
"2018-12-22 03:13:00",0
"2018-12-22 03:14:00",0
"2018-12-22 03:15:00",0
"2018-12-22 03:16:00",0
"2018-12-22 03:17:00",0
"2018-12-22 03:18:00",0
"2018-12-22 03:19:00",0
"2018-12-22 03:20:00",0
"2018-12-22 03:21:00",0
"2018-12-22 03:22:00",0
"2018-12-22 03:23:00",0
"2018-12-22 03:24:00",0
"2018-12-22 03:25:00",0
"2018-12-22 03:26:00",0
"2018-12-22 03:27:00",0
"2018-12-22 03:28:00",0
"2018-12-22 03:29:00",0
"2018-12-22 03:30:00",0
"2018-12-22 03:31:00",0
"2018-12-22 03:32:00",0
"2018-12-22 03:33:00",0
"2018-12-22 03:34:00",0
"2018-12-22 03:35:00",0
"2018-12-22 03:36:00",0
"2018-12-22 03:37:00",0
"2018-12-22 03:38:00",0
"2018-12-22 03:39:00",0
"2018-12-22 03:40:00",0
"2018-12-22 03:41:00",0
"2018-12-22 03:42:00",0
"2018-12-22 03:43:00",0
"2018-12-22 03:44:00",25
"2018-12-22 03:45:00",0
"2018-12-22 03:46:00",0
"2018-12-22 03:47:00",0
"2018-12-22 03:48:00",0
"2018-12-22 03:49:00",0
"2018-12-22 03:50:00",0
"2018-12-22 03:51:00",0
"2018-12-22 03:52:00",0
"2018-12-22 03:53:00",0
"2018-12-22 03:54:00",0
"2018-12-22 03:55:00",0
"2018-12-22 03:56:00",0
"2018-12-22 03:57:00",0
"2018-12-22 03:58:00",0
"2018-12-22 03:59:00",0
"2018-12-22 04:00:00",0
"2018-12-22 04:01:00",0
"2018-12-22 04:02:00",0
"2018-12-22 04:03:00",0
"2018-12-22 04:04:00",0
"2018-12-22 04:05:00",0
"2018-12-22 04:06:00",0
"2018-12-22 04:07:00",0
"2018-12-22 04:08:00",0
"2018-12-22 04:09:00",0
"2018-12-22 04:10:00",0
"2018-12-22 04:11:00",0
"2018-12-22 04:12:00",0
"2018-12-22 04:13:00",0
"2018-12-22 04:14:00",0
"2018-12-22 04:15:00",0
"2018-12-22 04:16:00",0
"2018-12-22 04:17:00",0
"2018-12-22 04:18:00",0
"2018-12-22 04:19:00",0
"2018-12-22 04:20:00",0
"2018-12-22 04:21:00",0
"2018-12-22 04:22:00",2251.12482994613
"2018-12-22 04:23:00",0
"2018-12-22 04:24:00",0
"2018-12-22 04:25:00",0
"2018-12-22 04:26:00",0
"2018-12-22 04:27:00",0
"2018-12-22 04:28:00",0
"2018-12-22 04:29:00",0
"2018-12-22 04:30:00",0
"2018-12-22 04:31:00",0
"2018-12-22 04:32:00",0
"2018-12-22 04:33:00",0
"2018-12-22 04:34:00",0
"2018-12-22 04:35:00",0
"2018-12-22 04:36:00",0
"2018-12-22 04:37:00",0
"2018-12-22 04:38:00",23
"2018-12-22 04:39:00",0
"2018-12-22 04:40:00",0
"2018-12-22 04:41:00",0
"2018-12-22 04:42:00",0
"2018-12-22 04:43:00",0
"2018-12-22 04:44:00",0
"2018-12-22 04:45:00",0
"2018-12-22 04:46:00",0
"2018-12-22 04:47:00",0
"2018-12-22 04:48:00",0
"2018-12-22 04:49:00",1620.39408786875
"2018-12-22 04:50:00",459.707515709717
"2018-12-22 04:51:00",0
"2018-12-22 04:52:00",0
"2018-12-22 04:53:00",0
"2018-12-22 04:54:00",0
"2018-12-22 04:55:00",0
"2018-12-22 04:56:00",0
"2018-12-22 04:57:00",0
"2018-12-22 04:58:00",0
"2018-12-22 04:59:00",29.9833287011299
"2018-12-22 05:00:00",0
"2018-12-22 05:01:00",0
"2018-12-22 05:02:00",0
"2018-12-22 05:03:00",0
"2018-12-22 05:04:00",0
"2018-12-22 05:05:00",0
"2018-12-22 05:06:00",0
"2018-12-22 05:07:00",0
"2018-12-22 05:08:00",850.450468869293
"2018-12-22 05:09:00",0
"2018-12-22 05:10:00",0
"2018-12-22 05:11:00",0
"2018-12-22 05:12:00",0
"2018-12-22 05:13:00",0
"2018-12-22 05:14:00",0
"2018-12-22 05:15:00",0
"2018-12-22 05:16:00",0
"2018-12-22 05:17:00",0
"2018-12-22 05:18:00",0
"2018-12-22 05:19:00",0
"2018-12-22 05:20:00",0
"2018-12-22 05:21:00",174.396100873844
"2018-12-22 05:22:00",0
"2018-12-22 05:23:00",0
"2018-12-22 05:24:00",0
"2018-12-22 05:25:00",0
"2018-12-22 05:26:00",0
"2018-12-22 05:27:00",0
"2018-12-22 05:28:00",0
"2018-12-22 05:29:00",0
"2018-12-22 05:30:00",0
"2018-12-22 05:31:00",0
"2018-12-22 05:32:00",0
"2018-12-22 05:33:00",0
"2018-12-22 05:34:00",0
"2018-12-22 05:35:00",0
"2018-12-22 05:36:00",0
"2018-12-22 05:37:00",0
"2018-12-22 05:38:00",0
"2018-12-22 05:39:00",0
"2018-12-22 05:40:00",489.72849620989
"2018-12-22 05:41:00",0
"2018-12-22 05:42:00",0
"2018-12-22 05:43:00",0
"2018-12-22 05:44:00",345.752801868618
"2018-12-22 05:45:00",0
"2018-12-22 05:46:00",0
"2018-12-22 05:47:00",0
"2018-12-22 05:48:00",0
"2018-12-22 05:49:00",0
"2018-12-22 05:50:00",0
"2018-12-22 05:51:00",0
"2018-12-22 05:52:00",10.770329614269
"2018-12-22 05:53:00",0
"2018-12-22 05:54:00",0
"2018-12-22 05:55:00",0
"2018-12-22 05:56:00",0
"2018-12-22 05:57:00",0
"2018-12-22 05:58:00",0
"2018-12-22 05:59:00",0
"2018-12-22 06:00:00",0
"2018-12-22 06:01:00",0
"2018-12-22 06:02:00",0
"2018-12-22 06:03:00",0
"2018-12-22 06:04:00",0
"2018-12-22 06:05:00",0
"2018-12-22 06:06:00",473.480728224497
"2018-12-22 06:07:00",0
"2018-12-22 06:08:00",0
"2018-12-22 06:09:00",0
"2018-12-22 06:10:00",0
"2018-12-22 06:11:00",0
"2018-12-22 06:12:00",0
"2018-12-22 06:13:00",0
"2018-12-22 06:14:00",0
"2018-12-22 06:15:00",0
"2018-12-22 06:16:00",0
"2018-12-22 06:17:00",0
"2018-12-22 06:18:00",69.778220097678
"2018-12-22 06:19:00",0
"2018-12-22 06:20:00",717.207083065972
"2018-12-22 06:21:00",0
"2018-12-22 06:22:00",1489.72648496293
"2018-12-22 06:23:00",1774.08173430651
"2018-12-22 06:24:00",3428.57025595218
"2018-12-22 06:25:00",4700.50593021645
"2018-12-22 06:26:00",1214.43772998042
"2018-12-22 06:27:00",1437.13952001885
"2018-12-22 06:28:00",832.920764538861
"2018-12-22 06:29:00",1960.84930578563
"2018-12-22 06:30:00",1628.91405543693
